Date,State,Total_Cured,Total_Deaths,Total_Confirmed,New_Cured,New_Deaths,New_Confirmed
2021-03-14,Haryana,268672,3073,274697,275,4,424
2021-03-14,Himachal Pradesh,57848,1004,59597,30,1,70
2021-03-14,Jammu and Kashmir,124680,1974,127535,102,3,99
2021-03-14,Jharkhand,118959,1093,120567,37,0,43
2021-03-14,Karnataka,938890,12387,959338,992,1,921
2021-03-14,Kerala,1053859,4381,1089478,3256,12,2035
2021-03-14,Ladakh,9686,130,9847,0,0,1
2021-03-14,Lakshadweep,394,1,603,14,0,16
2021-03-14,Madhya Pradesh,259454,3885,267851,496,2,675
2021-03-14,Maharashtra,2125211,52811,2297793,7467,88,15602
2021-03-14,Manipur,28911,373,29311,4,0,1
2021-03-14,Meghalaya,13818,148,13992,0,0,6
2021-03-14,Mizoram,4416,10,4436,0,0,1
2021-03-14,Nagaland,12120,91,12225,0,0,4
2021-03-14,Odisha,335569,1918,338121,70,1,65
2021-03-14,Puducherry,39154,670,40015,26,0,31
2021-03-14,Punjab,179295,6052,196263,1024,22,1510
2021-03-14,Rajasthan,317601,2789,322719,114,0,201
2021-03-14,Sikkim,6002,135,6184,8,0,1
2021-03-14,Tamil Nadu,841762,12543,858967,512,4,695
2021-03-14,Telangana,297515,1653,301161,152,1,228
2021-03-14,Tripura,33026,391,33429,0,0,2
2021-03-14,Uttar Pradesh,594550,8745,605112,154,2,154
2021-03-14,Uttarakhand,95469,1702,97754,107,2,54
2021-03-14,West Bengal,564637,10288,578064,269,1,276
2021-03-15,Andaman and Nicobar Islands,4964,62,5031,0,0,1
2021-03-15,Andhra Pradesh,883277,7184,891861,164,2,298
2021-03-15,Arunachal Pradesh,16781,56,16840,0,0,0
2021-03-15,Assam,215080,1098,217797,17,0,17
2021-03-15,Bihar,261136,1551,263025,44,1,51
2021-03-15,Chandigarh,21650,358,23096,64,0,120
2021-03-15,Chhattisgarh,309433,3890,317329,235,4,475
2021-03-15,Dadra and Nagar Haveli and Daman and Diu,3405,2,3438,0,0,3
2021-03-15,Delhi,630493,10941,643696,350,2,407
2021-03-15,Goa,54362,806,55917,83,1,66
2021-03-15,Gujarat,269361,4424,278207,586,2,810
2021-03-15,Haryana,268968,3074,275137,296,1,440
2021-03-15,Himachal Pradesh,57909,1006,59675,61,2,78
2021-03-15,Jammu and Kashmir,124746,1974,127640,66,0,105
2021-03-15,Jharkhand,118987,1093,120628,28,0,61
2021-03-15,Karnataka,939499,12390,960272,609,3,934
2021-03-15,Kerala,1057097,4396,1091270,3238,15,1792
2021-03-15,Ladakh,9686,130,9847,0,0,0
2021-03-15,Lakshadweep,400,1,604,6,0,1
2021-03-15,Madhya Pradesh,259967,3887,268594,513,2,743
2021-03-15,Maharashtra,2134072,52861,2314413,8861,50,16620
2021-03-15,Manipur,28914,373,29313,3,0,2
2021-03-15,Meghalaya,13820,148,13997,2,0,5
2021-03-15,Mizoram,4416,10,4437,0,0,1
2021-03-15,Nagaland,12120,91,12225,0,0,0
2021-03-15,Odisha,335660,1918,338192,91,0,71
2021-03-15,Puducherry,39169,671,40030,15,1,15
2021-03-15,Punjab,180133,6072,197755,838,20,1492
2021-03-15,Rajasthan,317726,2790,322969,125,1,250
2021-03-15,Sikkim,6003,135,6184,1,0,0
2021-03-15,Tamil Nadu,842309,12547,859726,547,4,759
2021-03-15,Telangana,297681,1654,301318,166,1,157
2021-03-15,Tripura,33029,391,33433,3,0,4
2021-03-15,Uttar Pradesh,594693,8746,605290,143,1,178
2021-03-15,Uttarakhand,95494,1703,97806,25,1,52
2021-03-15,West Bengal,564912,10292,578347,275,4,283
2021-03-16,Andaman and Nicobar Islands,4966,62,5031,2,0,0
2021-03-16,Andhra Pradesh,883380,7185,892008,103,1,147
2021-03-16,Arunachal Pradesh,16783,56,16840,2,0,0
2021-03-16,Assam,215106,1099,217817,26,1,20
2021-03-16,Bihar,261171,1552,263051,35,1,26
2021-03-16,Chandigarh,21720,358,23244,70,0,148
2021-03-16,Chhattisgarh,309979,3897,317974,546,7,645
2021-03-16,Dadra and Nagar Haveli and Daman and Diu,3407,2,3440,2,0,2
2021-03-16,Delhi,630799,10944,644064,306,3,368
2021-03-16,Goa,54424,807,56006,62,1,89
2021-03-16,Gujarat,269955,4425,279097,594,1,890
2021-03-16,Haryana,269268,3077,275557,300,3,420
2021-03-16,Himachal Pradesh,57983,1010,59750,74,4,75
2021-03-16,Jammu and Kashmir,124823,1974,127734,77,0,94
2021-03-16,Jharkhand,119046,1093,120695,59,0,67
2021-03-16,Karnataka,939928,12397,961204,429,7,932
2021-03-16,Kerala,1060560,4407,1092324,3463,11,1054
2021-03-16,Ladakh,9688,130,9852,2,0,5
2021-03-16,Lakshadweep,416,1,606,16,0,2
2021-03-16,Madhya Pradesh,260477,3890,269391,510,3,797
2021-03-16,Maharashtra,2144743,52909,2329464,10671,48,15051
2021-03-16,Manipur,28916,373,29313,2,0,0
2021-03-16,Meghalaya,13820,148,13997,0,0,0
2021-03-16,Mizoram,4417,10,4439,1,0,2
2021-03-16,Nagaland,12120,91,12225,0,0,0
2021-03-16,Odisha,335730,1918,338258,70,0,66
2021-03-16,Puducherry,39186,672,40044,17,1,14
2021-03-16,Punjab,181532,6099,199573,1399,27,1818
2021-03-16,Rajasthan,317858,2790,323220,132,0,251
2021-03-16,Sikkim,6008,135,6184,5,0,0
2021-03-16,Tamil Nadu,842862,12551,860562,553,4,836
2021-03-16,Telangana,297851,1656,301522,170,2,204
2021-03-16,Tripura,33029,391,33440,0,0,7
2021-03-16,Uttar Pradesh,594855,8748,605441,162,2,151
2021-03-16,Uttarakhand,95581,1704,97866,87,1,60
2021-03-16,West Bengal,565156,10295,578598,244,3,251
2021-03-17,Andaman and Nicobar Islands,4967,62,5032,1,0,1
2021-03-17,Andhra Pradesh,883505,7185,892269,125,0,261
2021-03-17,Arunachal Pradesh,16783,56,16841,0,0,1
2021-03-17,Assam,215127,1099,217839,21,0,22
2021-03-17,Bihar,261200,1553,263100,29,1,49
2021-03-17,Chandigarh,21833,359,23391,113,1,147
2021-03-17,Chhattisgarh,310260,3909,318830,281,12,856
2021-03-17,Dadra and Nagar Haveli and Daman and Diu,3416,2,3445,9,0,5
2021-03-17,Delhi,631056,10945,644489,257,1,425
2021-03-17,Goa,54497,811,56100,73,4,94
2021-03-17,Gujarat,270658,4427,280051,703,2,954
2021-03-17,Haryana,269517,3079,276080,249,2,523
2021-03-17,Himachal Pradesh,58038,1011,59869,55,1,119
2021-03-17,Jammu and Kashmir,124882,1976,127831,59,2,97
2021-03-17,Jharkhand,119100,1094,120771,54,1,76
2021-03-17,Karnataka,940489,12403,962339,561,6,1135
2021-03-17,Kerala,1063444,4422,1094294,2884,15,1970
2021-03-17,Ladakh,9690,130,9863,2,0,11
2021-03-17,Lakshadweep,457,1,625,41,0,19
2021-03-17,Madhya Pradesh,261031,3891,270208,554,1,817
2021-03-17,Maharashtra,2154253,52996,2347328,9510,87,17864
2021-03-17,Manipur,28918,373,29315,2,0,2
2021-03-17,Meghalaya,13821,148,14000,1,0,3
2021-03-17,Mizoram,4417,10,4442,0,0,3
2021-03-17,Nagaland,12120,91,12225,0,0,0
2021-03-17,Odisha,335796,1918,338323,66,0,65
2021-03-17,Puducherry,39215,673,40068,29,1,24
2021-03-17,Punjab,182283,6137,201036,751,38,1463
2021-03-17,Rajasthan,318009,2791,323461,151,1,241
2021-03-17,Sikkim,6012,135,6191,4,0,7
2021-03-17,Tamil Nadu,843423,12556,861429,561,5,867
2021-03-17,Telangana,298009,1659,301769,158,3,247
2021-03-17,Tripura,33039,391,33441,10,0,1
2021-03-17,Uttar Pradesh,594993,8750,605655,138,2,214
2021-03-17,Uttarakhand,95628,1704,97931,47,0,65
2021-03-17,West Bengal,565398,10297,578853,242,2,255
2021-03-18,Andaman and Nicobar Islands,4967,62,5035,0,0,3
2021-03-18,Andhra Pradesh,883642,7186,892522,137,1,253
2021-03-18,Arunachal Pradesh,16783,56,16841,0,0,0
2021-03-18,Assam,215146,1099,217872,19,0,33
2021-03-18,Bihar,261240,1554,263158,40,1,58
2021-03-18,Chandigarh,21903,359,23592,70,0,201
2021-03-18,Chhattisgarh,310503,3915,319717,243,6,887
2021-03-18,Dadra and Nagar Haveli and Daman and Diu,3417,2,3445,1,0,0
2021-03-18,Delhi,631375,10948,645025,319,3,536
2021-03-18,Goa,54556,812,56173,59,1,73
2021-03-18,Gujarat,271433,4430,281173,775,3,1122
2021-03-18,Haryana,269812,3083,276635,295,4,555
2021-03-18,Himachal Pradesh,58090,1011,60036,52,0,167
2021-03-18,Jammu and Kashmir,124972,1977,127957,90,1,126
2021-03-18,Jharkhand,119160,1094,120853,60,0,82
2021-03-18,Karnataka,940968,12407,963614,479,4,1275
2021-03-18,Kerala,1066259,4435,1096392,2815,13,2098
2021-03-18,Ladakh,9691,130,9865,1,0,2
2021-03-18,Lakshadweep,459,1,639,2,0,14
2021-03-18,Madhya Pradesh,261531,3893,271040,500,2,832
2021-03-18,Maharashtra,2163391,53080,2370507,9138,84,23179
2021-03-18,Manipur,28922,373,29323,4,0,8
2021-03-18,Meghalaya,13824,148,14002,3,0,2
2021-03-18,Mizoram,4417,11,4445,0,1,3
2021-03-18,Nagaland,12127,91,12225,7,0,0
2021-03-18,Odisha,335857,1918,338405,61,0,82
2021-03-18,Puducherry,39233,673,40120,18,0,52
2021-03-18,Punjab,183557,6172,203049,1274,35,2013
2021-03-18,Rajasthan,318132,2791,323774,123,0,313
2021-03-18,Sikkim,6013,135,6194,1,0,3
2021-03-18,Tamil Nadu,843999,12564,862374,576,8,945
2021-03-18,Telangana,298120,1662,302047,111,3,278
2021-03-18,Tripura,33041,391,33444,2,0,3
2021-03-18,Uttar Pradesh,595150,8751,605915,157,1,260
2021-03-18,Uttarakhand,95665,1704,98041,37,0,110
2021-03-18,West Bengal,565670,10298,579156,272,1,303
2021-03-19,Andaman and Nicobar Islands,4969,62,5036,2,0,1
2021-03-19,Andhra Pradesh,883759,7186,892740,117,0,218
2021-03-19,Arunachal Pradesh,16783,56,16842,0,0,1
2021-03-19,Assam,215160,1100,217905,14,1,33
2021-03-19,Bihar,261304,1555,263265,64,1,107
2021-03-19,Chandigarh,21978,359,23803,75,0,211
2021-03-19,Chhattisgarh,310838,3920,320783,335,5,1066
2021-03-19,Dadra and Nagar Haveli and Daman and Diu,3422,2,3454,5,0,9
2021-03-19,Delhi,631756,10949,645632,381,1,607
2021-03-19,Goa,54597,813,56271,41,1,98
2021-03-19,Gujarat,272332,4433,282449,899,3,1276
2021-03-19,Haryana,270222,3089,277268,410,6,633
2021-03-19,Himachal Pradesh,58151,1013,60207,61,2,171
2021-03-19,Jammu and Kashmir,125046,1978,128097,74,1,140
2021-03-19,Jharkhand,119232,1094,120950,72,0,97
2021-03-19,Karnataka,941309,12415,965102,341,8,1488
2021-03-19,Kerala,1068378,4450,1098291,2119,15,1899
2021-03-19,Ladakh,9695,130,9876,4,0,11
2021-03-19,Lakshadweep,470,1,644,11,0,5
2021-03-19,Madhya Pradesh,262031,3894,271957,500,1,917
2021-03-19,Maharashtra,2175565,53138,2396340,12174,58,25833
2021-03-19,Manipur,28924,373,29325,2,0,2
2021-03-19,Meghalaya,13825,148,14005,1,0,3
2021-03-19,Mizoram,4421,11,4445,4,0,0
2021-03-19,Nagaland,12127,91,12225,0,0,0
2021-03-19,Odisha,335923,1918,338489,66,0,84
2021-03-19,Puducherry,39521,674,40201,288,1,81
2021-03-19,Punjab,184848,6204,205418,1291,32,2369
2021-03-19,Rajasthan,318284,2794,324101,152,3,327
2021-03-19,Sikkim,6013,135,6196,0,0,2
2021-03-19,Tamil Nadu,844568,12573,863363,569,9,989
2021-03-19,Telangana,298262,1664,302360,142,2,313
2021-03-19,Tripura,33042,391,33454,1,0,10
2021-03-19,Uttar Pradesh,595259,8753,606229,109,2,314
2021-03-19,Uttarakhand,95727,1704,98129,62,0,88
2021-03-19,West Bengal,565938,10300,579479,268,2,323
2021-03-20,Andaman and Nicobar Islands,4969,62,5038,0,0,2
2021-03-20,Andhra Pradesh,883890,7187,892986,131,1,246
2021-03-20,Arunachal Pradesh,16783,56,16842,0,0,0
2021-03-20,Assam,215183,1100,217924,23,0,19
2021-03-20,Bihar,261362,1556,263355,58,1,90
2021-03-20,Chandigarh,22060,360,24017,82,1,214
2021-03-20,Chhattisgarh,311198,3929,321880,360,9,1097
2021-03-20,Dadra and Nagar Haveli and Daman and Diu,3424,2,3464,2,0,10
2021-03-20,Delhi,632230,10953,646348,474,4,716
2021-03-20,Goa,54657,815,56371,60,2,100
2021-03-20,Gujarat,273280,4437,283864,948,4,1415
2021-03-20,Haryana,270670,3090,278140,448,1,872
2021-03-20,Himachal Pradesh,58249,1016,60389,98,3,182
2021-03-20,Jammu and Kashmir,125118,1979,128249,72,1,152
2021-03-20,Jharkhand,119307,1095,121055,75,1,105
2021-03-20,Karnataka,942178,12425,966689,869,10,1587
2021-03-20,Kerala,1070343,4467,1100275,1965,17,1984
2021-03-20,Ladakh,9698,130,9881,3,0,5
2021-03-20,Lakshadweep,489,1,647,19,0,3
2021-03-20,Madhya Pradesh,262587,3901,273097,556,7,1140
2021-03-20,Maharashtra,2189965,53208,2422021,14400,70,25681
2021-03-20,Manipur,28929,373,29326,5,0,1
2021-03-20,Meghalaya,13829,148,14008,4,0,3
2021-03-20,Mizoram,4421,11,4446,0,0,1
2021-03-20,Nagaland,12132,91,12225,5,0,0
2021-03-20,Odisha,335994,1918,338599,71,0,110
2021-03-20,Puducherry,39521,674,40262,0,0,61
2021-03-20,Punjab,186187,6242,207888,1339,38,2470
2021-03-20,Rajasthan,318586,2796,324503,302,2,402
2021-03-20,Sikkim,6015,135,6199,2,0,3
2021-03-20,Tamil Nadu,845178,12582,864450,610,9,1087
2021-03-20,Telangana,298451,1666,302724,189,2,364
2021-03-20,Tripura,33043,391,33459,1,0,5
2021-03-20,Uttar Pradesh,595382,8757,606609,123,4,380
2021-03-20,Uttarakhand,95796,1704,98228,69,0,99
2021-03-20,West Bengal,566228,10301,579826,290,1,347
2021-03-21,Andaman and Nicobar Islands,4969,62,5038,0,0,0
2021-03-21,Andhra Pradesh,884094,7189,893366,204,2,380
2021-03-21,Arunachal Pradesh,16783,56,16842,0,0,0
2021-03-21,Assam,215201,1100,217951,18,0,27
2021-03-21,Bihar,261413,1557,263443,51,1,88
2021-03-21,Chandigarh,22142,361,24220,82,1,203
2021-03-21,Chhattisgarh,311520,3940,323153,322,11,1273
2021-03-21,Dadra and Nagar Haveli and Daman and Diu,3425,2,3471,1,0,7
2021-03-21,Delhi,632797,10955,647161,567,2,813
2021-03-21,Goa,54713,815,56525,56,0,154
2021-03-21,Gujarat,274249,4443,285429,969,6,1565
2021-03-21,Haryana,271038,3093,278961,368,3,821
2021-03-21,Himachal Pradesh,58321,1017,60537,72,1,148
2021-03-21,Jammu and Kashmir,125218,1980,128389,100,1,140
2021-03-21,Jharkhand,119361,1095,121178,54,0,123
2021-03-21,Karnataka,943208,12432,968487,1030,7,1798
2021-03-21,Kerala,1072554,4482,1102353,2211,15,2078
2021-03-21,Ladakh,9703,130,9906,5,0,25
2021-03-21,Lakshadweep,511,1,648,22,0,1
2021-03-21,Madhya Pradesh,263158,3903,274405,571,2,1308
2021-03-21,Maharashtra,2203553,53300,2449147,13588,92,27126
2021-03-21,Manipur,28931,373,29332,2,0,6
2021-03-21,Meghalaya,13835,149,14012,6,1,4
2021-03-21,Mizoram,4421,11,4447,0,0,1
2021-03-21,Nagaland,12132,91,12225,0,0,0
2021-03-21,Odisha,336066,1918,338719,72,0,120
2021-03-21,Puducherry,39521,674,40322,0,0,60
2021-03-21,Punjab,187198,6280,210466,1011,38,2578
2021-03-21,Rajasthan,318842,2796,324948,256,0,445
2021-03-21,Sikkim,6016,135,6204,1,0,5
2021-03-21,Tamil Nadu,845812,12590,865693,634,8,1243
2021-03-21,Telangana,298645,1669,303118,194,3,394
2021-03-21,Tripura,33043,391,33464,0,0,5
2021-03-21,Uttar Pradesh,595518,8758,607050,136,1,441
2021-03-21,Uttarakhand,95851,1704,98311,55,0,83
2021-03-21,West Bengal,566526,10303,580209,298,2,383
2021-03-22,Andaman and Nicobar Islands,4969,62,5039,0,0,1
2021-03-22,Andhra Pradesh,884357,7189,893734,263,0,368
2021-03-22,Arunachal Pradesh,16783,56,16842,0,0,0
2021-03-22,Assam,215213,1100,217976,12,0,25
2021-03-22,Bihar,261487,1559,263569,74,2,126
2021-03-22,Chandigarh,22225,362,24459,83,1,239
2021-03-22,Chhattisgarh,311761,3950,324153,241,10,1000
2021-03-22,Dadra and Nagar Haveli and Daman and Diu,3427,2,3481,2,0,10
2021-03-22,Delhi,633410,10956,647984,613,1,823
2021-03-22,Goa,54792,818,56623,79,3,98
2021-03-22,Gujarat,275238,4450,287009,989,7,1580
2021-03-22,Haryana,271375,3098,279828,337,5,867
2021-03-22,Himachal Pradesh,58404,1018,60678,83,1,141
2021-03-22,Jammu and Kashmir,125276,1981,128547,58,1,158
2021-03-22,Jharkhand,119409,1096,121261,48,1,83
2021-03-22,Karnataka,944256,12434,970202,1048,2,1715
2021-03-22,Kerala,1074805,4495,1104228,2251,13,1875
2021-03-22,Ladakh,9704,130,9908,1,0,2
2021-03-22,Lakshadweep,536,1,666,25,0,18
2021-03-22,Madhya Pradesh,263821,3906,275727,663,3,1322
2021-03-22,Maharashtra,2214867,53399,2479682,11314,99,30535
2021-03-22,Manipur,28933,373,29335,2,0,3
2021-03-22,Meghalaya,13837,149,14016,2,0,4
2021-03-22,Mizoram,4423,11,4448,2,0,1
2021-03-22,Nagaland,12132,91,12225,0,0,0
2021-03-22,Odisha,336124,1919,338817,58,1,98
2021-03-22,Puducherry,39521,675,40386,0,1,64
2021-03-22,Punjab,188529,6324,213110,1331,44,2644
2021-03-22,Rajasthan,319041,2798,325424,199,2,476
2021-03-22,Sikkim,6017,135,6206,1,0,2
2021-03-22,Tamil Nadu,846480,12599,866982,668,9,1289
2021-03-22,Telangana,298826,1671,303455,181,2,337
2021-03-22,Tripura,33043,391,33464,0,0,0
2021-03-22,Uttar Pradesh,595743,8759,607538,225,1,488
2021-03-22,Uttarakhand,95883,1704,98448,32,0,137
2021-03-22,West Bengal,566821,10306,580631,295,3,422
2021-03-23,Andaman and Nicobar Islands,4969,62,5039,0,0,0
2021-03-23,Andhra Pradesh,884471,7191,894044,114,2,310
2021-03-23,Arunachal Pradesh,16784,56,16842,1,0,0
2021-03-23,Assam,215235,1101,218006,22,1,30
2021-03-23,Bihar,261537,1561,263659,50,2,90
2021-03-23,Chandigarh,22325,363,24667,100,1,208
2021-03-23,Chhattisgarh,312511,3962,325678,750,12,1525
2021-03-23,Dadra and Nagar Haveli and Daman and Diu,3431,2,3485,4,0,4
2021-03-23,Delhi,633975,10963,648872,565,7,888
2021-03-23,Goa,54873,818,56708,81,0,85
2021-03-23,Gujarat,276348,4454,288649,1110,4,1640
2021-03-23,Haryana,271894,3101,280693,519,3,865
2021-03-23,Himachal Pradesh,58472,1021,60878,68,3,200
2021-03-23,Jammu and Kashmir,125362,1981,128679,86,0,132
2021-03-23,Jharkhand,119478,1097,121371,69,1,110
2021-03-23,Karnataka,944917,12444,971647,661,10,1445
2021-03-23,Kerala,1076571,4507,1105467,1766,12,1239
2021-03-23,Ladakh,9707,130,9920,3,0,12
2021-03-23,Lakshadweep,581,1,691,45,0,25
2021-03-23,Madhya Pradesh,264575,3908,277075,754,2,1348
2021-03-23,Maharashtra,2234330,53457,2504327,19463,58,24645
2021-03-23,Manipur,28933,373,29339,0,0,4
2021-03-23,Meghalaya,13838,149,14016,1,0,0
2021-03-23,Mizoram,4423,11,4451,0,0,3
2021-03-23,Nagaland,12132,91,12225,0,0,0
2021-03-23,Odisha,336206,1919,338963,82,0,146
2021-03-23,Puducherry,39521,676,40433,0,1,47
2021-03-23,Punjab,190399,6382,215409,1870,58,2299
2021-03-23,Rajasthan,319217,2803,326026,176,5,602
2021-03-23,Sikkim,6022,135,6206,5,0,0
2021-03-23,Tamil Nadu,847139,12609,868367,659,10,1385
2021-03-23,Telangana,299042,1674,303867,216,3,412
2021-03-23,Tripura,33044,392,33470,1,1,6
2021-03-23,Uttar Pradesh,595920,8760,608076,177,1,538
2021-03-23,Uttarakhand,95954,1704,98552,71,0,104
2021-03-23,West Bengal,567117,10308,580999,296,2,368
2021-03-24,Andaman and Nicobar Islands,4972,62,5039,3,0,0
2021-03-24,Andhra Pradesh,884727,7193,894536,256,2,492
2021-03-24,Arunachal Pradesh,16784,56,16842,0,0,0
2021-03-24,Assam,215262,1102,218058,27,1,52
2021-03-24,Bihar,261583,1563,263770,46,2,111
2021-03-24,Chandigarh,22451,364,24881,126,1,214
2021-03-24,Chhattisgarh,313115,3982,327588,604,20,1910
2021-03-24,Dadra and Nagar Haveli and Daman and Diu,3433,2,3495,2,0,10
2021-03-24,Delhi,634595,10967,649973,620,4,1101
2021-03-24,Goa,54931,821,56841,58,3,133
2021-03-24,Gujarat,277603,4458,290379,1255,4,1730
2021-03-24,Haryana,272335,3104,281588,441,3,895
2021-03-24,Himachal Pradesh,58555,1025,61035,83,4,157
2021-03-24,Jammu and Kashmir,125443,1983,128836,81,2,157
2021-03-24,Jharkhand,119549,1098,121501,71,1,130
2021-03-24,Karnataka,945594,12449,973657,677,5,2010
2021-03-24,Kerala,1078743,4517,1107452,2172,10,1985
2021-03-24,Ladakh,9709,130,9929,2,0,9
2021-03-24,Lakshadweep,592,1,697,11,0,6
2021-03-24,Madhya Pradesh,265373,3912,278577,798,4,1502
2021-03-24,Maharashtra,2247495,53589,2533026,13165,132,28699
2021-03-24,Manipur,28935,373,29352,2,0,13
2021-03-24,Meghalaya,13843,149,14017,5,0,1
2021-03-24,Mizoram,4423,11,4452,0,0,1
2021-03-24,Nagaland,12132,91,12225,0,0,0
2021-03-24,Odisha,336266,1919,339076,60,0,113
2021-03-24,Puducherry,39521,677,40520,0,1,87
2021-03-24,Punjab,191825,6435,217663,1426,53,2254
2021-03-24,Rajasthan,319437,2807,326506,220,4,480
2021-03-24,Sikkim,6031,135,6208,9,0,2
2021-03-24,Tamil Nadu,848041,12618,869804,902,9,1437
2021-03-24,Telangana,299270,1676,304298,228,2,431
2021-03-24,Tripura,33044,392,33479,0,0,9
2021-03-24,Uttar Pradesh,596101,8764,608709,181,4,633
2021-03-24,Uttarakhand,96010,1706,98646,56,2,94
2021-03-24,West Bengal,567437,10310,581403,320,2,404
2021-03-25,Andaman and Nicobar Islands,4973,62,5041,1,0,2
2021-03-25,Andhra Pradesh,884978,7197,895121,251,4,585
2021-03-25,Arunachal Pradesh,16785,56,16842,1,0,0
2021-03-25,Assam,215277,1103,218099,15,1,41
2021-03-25,Bihar,261648,1565,263940,65,2,170
2021-03-25,Chandigarh,22587,365,25130,136,1,249
2021-03-25,Chhattisgarh,313749,4011,329694,634,29,2106
2021-03-25,Dadra and Nagar Haveli and Daman and Diu,3438,2,3510,5,0,15
2021-03-25,Delhi,635364,10973,651227,769,6,1254
2021-03-25,Goa,55004,821,56981,73,0,140
2021-03-25,Gujarat,278880,4466,292169,1277,8,1790
2021-03-25,Haryana,272714,3110,282569,379,6,981
2021-03-25,Himachal Pradesh,58620,1027,61301,65,2,266
2021-03-25,Jammu and Kashmir,125535,1983,129031,92,0,195
2021-03-25,Jharkhand,119626,1100,121695,77,2,194
2021-03-25,Karnataka,946589,12461,975955,995,12,2298
2021-03-25,Kerala,1080803,4527,1109908,2060,10,2456
2021-03-25,Ladakh,9711,130,9942,2,0,13
2021-03-25,Lakshadweep,592,1,697,0,0,0
2021-03-25,Madhya Pradesh,266323,3919,280289,950,7,1712
2021-03-25,Maharashtra,2262593,53684,2564881,15098,95,31855
2021-03-25,Manipur,28935,374,29362,0,1,10
2021-03-25,Meghalaya,13848,149,14019,5,0,2
2021-03-25,Mizoram,4425,11,4454,2,0,2
2021-03-25,Nagaland,12133,91,12226,1,0,1
2021-03-25,Odisha,336337,1919,339246,71,0,170
2021-03-25,Puducherry,39521,679,40645,0,2,125
2021-03-25,Punjab,193280,6474,220276,1455,39,2613
2021-03-25,Rajasthan,319695,2808,327175,258,1,669
2021-03-25,Sikkim,6032,135,6210,1,0,2
2021-03-25,Tamil Nadu,849064,12630,871440,1023,12,1636
2021-03-25,Telangana,299427,1680,304791,157,4,493
2021-03-25,Tripura,33045,392,33480,1,0,1
2021-03-25,Uttar Pradesh,596286,8769,609443,185,5,734
2021-03-25,Uttarakhand,96062,1706,98880,52,0,234
2021-03-25,West Bengal,567771,10312,581865,334,2,462
2021-03-26,Andaman and Nicobar Islands,4974,62,5042,1,0,1
2021-03-26,Andhra Pradesh,885209,7201,895879,231,4,758
2021-03-26,Arunachal Pradesh,16785,56,16842,0,0,0
2021-03-26,Assam,215299,1104,218139,22,1,40
2021-03-26,Bihar,261706,1567,264198,58,2,258
2021-03-26,Chandigarh,22702,368,25356,115,3,226
2021-03-26,Chhattisgarh,314769,4026,332113,1020,15,2419
2021-03-26,Dadra and Nagar Haveli and Daman and Diu,3442,2,3536,4,0,26
2021-03-26,Delhi,636267,10978,652742,903,5,1515
2021-03-26,Goa,55070,822,57170,66,1,189
2021-03-26,Gujarat,280285,4473,294130,1405,7,1961
2021-03-26,Haryana,273276,3117,283622,562,7,1053
2021-03-26,Himachal Pradesh,58684,1029,61616,64,2,315
2021-03-26,Jammu and Kashmir,125627,1983,129203,92,0,172
2021-03-26,Jharkhand,119698,1100,121973,72,0,278
2021-03-26,Karnataka,947781,12471,978478,1192,10,2523
2021-03-26,Kerala,1082668,4539,1111897,1865,12,1989
2021-03-26,Ladakh,9713,130,9948,2,0,6
2021-03-26,Lakshadweep,596,1,708,4,0,11
2021-03-26,Madhya Pradesh,267242,3928,282174,919,9,1885
2021-03-26,Maharashtra,2283037,53795,2600833,20444,111,35952
2021-03-26,Manipur,28936,374,29367,1,0,5
2021-03-26,Meghalaya,13849,150,14022,1,1,3
2021-03-26,Mizoram,4425,11,4460,0,0,6
2021-03-26,Nagaland,12133,92,12229,0,1,3
2021-03-26,Odisha,336409,1919,339460,72,0,214
2021-03-26,Puducherry,39521,679,40740,0,0,95
2021-03-26,Punjab,195015,6517,222937,1735,43,2661
2021-03-26,Rajasthan,319933,2808,327890,238,0,715
2021-03-26,Sikkim,6037,135,6212,5,0,2
2021-03-26,Tamil Nadu,850091,12641,873219,1027,11,1779
2021-03-26,Telangana,299631,1683,305309,204,3,518
2021-03-26,Tripura,33046,392,33482,1,0,2
2021-03-26,Uttar Pradesh,596451,8773,610273,165,4,830
2021-03-26,Uttarakhand,96215,1707,99072,153,1,192
2021-03-26,West Bengal,568115,10316,582381,344,4,516
2021-03-27,Andaman and Nicobar Islands,4974,62,5043,0,0,1
2021-03-27,Andhra Pradesh,885515,7203,896863,306,2,984
2021-03-27,Arunachal Pradesh,16785,56,16843,0,0,1
2021-03-27,Assam,215325,1104,218176,26,0,37
2021-03-27,Bihar,261839,1569,264409,133,2,211
2021-03-27,Chandigarh,22840,372,25604,138,4,248
2021-03-27,Chhattisgarh,315423,4048,334778,654,22,2665
2021-03-27,Dadra and Nagar Haveli and Daman and Diu,3443,2,3554,1,0,18
2021-03-27,Delhi,637238,10987,654276,971,9,1534
2021-03-27,Goa,55181,823,57283,111,1,113
2021-03-27,Gujarat,281707,4479,296320,1422,6,2190
2021-03-27,Haryana,274024,3125,284944,748,8,1322
2021-03-27,Himachal Pradesh,58813,1030,61967,129,1,351
2021-03-27,Jammu and Kashmir,125748,1984,129413,121,1,210
2021-03-27,Jharkhand,119779,1103,122281,81,3,308
2021-03-27,Karnataka,948988,12484,981044,1207,13,2566
2021-03-27,Kerala,1084585,4553,1113722,1917,14,1825
